yyyy-mm-ddTHH:MM:SSZ, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2023-03-11T19:56:00.000Z, 85.411221, 84.156467, 84.225926, 82.037643, 83.078674, 81.325607, 78.443902, 77.491250, 76.884579, 75.672594, 75.028017, 74.925311, 74.590815, 74.519044, 74.474239, 73.562900, 72.482978, 71.115294, 69.982055, 68.297442, 67.304125, 67.293284, 64.620235
2023-03-11T19:58:00.000Z, 84.931900, 83.196516, 84.509519, 81.005720, 82.877800, 81.128172, 78.325004, 76.958271, 76.556902, 75.617911, 75.020624, 74.633742, 74.335861, 74.957655, 74.489154, 73.319883, 72.298688, 71.130362, 70.197623, 68.531199, 67.630302, 67.584398, 64.817212
2023-03-11T20:00:00.000Z, 84.637026, 82.839558, 83.762173, 81.630396, 82.535397, 80.645740, 77.879475, 76.517740, 76.361412, 75.664054, 75.047248, 74.712739, 74.527438, 75.003140, 74.942808, 73.828322, 72.471915, 71.377270, 70.275615, 68.576726, 67.712363, 67.715328, 64.950347
2023-03-11T20:02:00.000Z, 85.298403, 82.651372, 82.287975, 81.148874, 81.524521, 80.101121, 77.377559, 76.054319, 76.126237, 75.258217, 74.805978, 74.564127, 74.070800, 74.208971, 74.215017, 73.451705, 72.189666, 71.084998, 70.066388, 68.459441, 67.608639, 67.614070, 64.810377
2023-03-11T20:04:00.000Z, 84.305770, 81.881173, 82.045417, 80.331266, 80.709191, 79.671119, 77.181574, 76.647406, 75.867862, 75.155136, 74.510779, 74.372640, 74.065582, 74.167387, 74.263324, 73.358220, 72.129786, 71.048420, 69.901380, 68.365191, 67.408158, 67.455375, 64.754832
2023-03-11T20:06:00.000Z, 83.972655, 81.394014, 81.569311, 80.586827, 81.479566, 79.844422, 77.496473, 77.091730, 76.332734, 75.755455, 74.923232, 74.461728, 74.043993, 73.816773, 73.996523, 73.228045, 72.131980, 71.195853, 70.153975, 68.616584, 67.823962, 67.810303, 64.999380
2023-03-11T20:08:00.000Z, 83.236520, 81.703675, 80.343561, 80.398499, 80.600977, 78.912909, 76.813224, 76.623373, 76.388731, 76.682547, 76.467577, 76.214600, 75.812906, 75.601097, 75.288053, 74.938538, 74.305961, 72.819987, 71.065411, 69.105553, 68.159675, 68.192402, 65.406932
2023-03-11T20:10:00.000Z, 82.389163, 80.902107, 78.273279, 78.560243, 79.209880, 77.854852, 76.310623, 76.434038, 75.588002, 75.448442, 75.031877, 74.621454, 74.289398, 73.956343, 74.175186, 73.457253, 72.629818, 71.650640, 70.719042, 69.175534, 68.327080, 68.408527, 65.619204
2023-03-11T20:12:00.000Z, 82.179008, 80.114887, 78.358447, 79.000411, 79.114763, 77.390719, 75.956865, 76.516781, 75.263304, 75.169827, 74.806432, 74.305400, 73.912808, 73.661776, 73.802143, 73.087892, 72.244364, 71.344340, 70.438198, 68.966845, 68.189357, 68.252097, 65.427764
2023-03-11T20:14:00.000Z, 82.944301, 80.957576, 78.514448, 78.094477, 77.971291, 77.420778, 76.098899, 76.760920, 75.376442, 75.115421, 74.886434, 74.498925, 73.913841, 73.691259, 73.818132, 73.227702, 72.254234, 71.227004, 70.215652, 68.704415, 67.921041, 67.912328, 65.169861
2023-03-11T20:16:00.000Z, 83.119607, 80.964085, 80.491097, 79.340447, 79.421898, 77.974507, 76.407211, 76.421746, 75.288141, 74.978165, 74.818672, 74.477352, 73.992477, 73.811059, 73.998668, 73.277209, 72.292087, 71.257816, 70.264600, 68.697138, 67.807256, 67.826562, 65.125772
2023-03-11T20:18:00.000Z, 82.929407, 81.439532, 80.631018, 79.244421, 79.079574, 78.182577, 76.375828, 76.535939, 75.435026, 75.251254, 74.957331, 74.686962, 74.395762, 74.322515, 74.430951, 73.652918, 72.623213, 71.632487, 70.553273, 68.884096, 68.034882, 68.065985, 65.269486
2023-03-11T20:20:00.000Z, 82.807986, 81.326057, 81.052995, 79.710063, 78.950350, 77.809956, 76.145223, 76.285730, 75.578099, 75.348860, 75.330406, 75.067368, 74.502792, 74.368079, 74.490323, 73.751388, 72.888658, 71.831260, 70.844460, 69.217503, 68.251350, 68.264211, 65.530845
2023-03-11T20:22:00.000Z, 82.456766, 80.397535, 78.376967, 78.526931, 77.561556, 77.082598, 75.863265, 75.966780, 75.675949, 75.649787, 75.469254, 75.256844, 74.738862, 74.576829, 74.725000, 74.042704, 73.090903, 72.256858, 71.244742, 69.775178, 68.798580, 68.780111, 66.018552
2023-03-11T20:24:00.000Z, 82.519373, 80.315412, 78.131669, 78.422197, 77.606826, 77.555244, 76.362596, 76.221245, 76.179088, 76.218101, 76.119968, 75.794892, 75.489134, 75.268732, 75.447221, 74.828756, 73.916701, 73.066445, 72.190073, 70.683097, 69.683821, 69.675401, 66.971857
2023-03-11T20:26:00.000Z, 81.925105, 80.360211, 77.840975, 77.931218, 77.875670, 77.787609, 76.603411, 76.398438, 76.537397, 76.718907, 76.497370, 76.219229, 75.831102, 75.641119, 75.848325, 75.148422, 74.320766, 73.445392, 72.662386, 71.138373, 70.150099, 70.115215, 67.377495
2023-03-11T20:28:00.000Z, 81.801236, 80.310781, 77.742113, 77.395309, 77.337026, 77.223956, 76.512332, 76.489824, 76.618966, 76.705822, 76.644041, 76.322390, 76.031234, 75.723265, 75.974600, 75.264826, 74.462848, 73.589474, 72.772769, 71.286096, 70.348408, 70.326015, 67.567521
2023-03-11T20:30:00.000Z, 81.854863, 79.969760, 77.570552, 77.018247, 76.930235, 77.277388, 76.965382, 76.779252, 76.714375, 76.822281, 76.680955, 76.346605, 76.052414, 75.784016, 75.983264, 75.318797, 74.504175, 73.655419, 72.853713, 71.364783, 70.481948, 70.435757, 67.696786
2023-03-11T20:32:00.000Z, 82.245172, 81.297949, 78.971624, 77.732131, 78.896001, 78.786061, 77.347144, 76.887534, 77.060642, 77.032901, 76.828684, 76.557438, 76.210510, 76.001495, 76.173414, 75.388869, 74.597531, 73.640219, 72.820490, 71.286414, 70.384423, 70.368827, 67.584908
2023-03-11T20:34:00.000Z, 83.010893, 81.285959, 79.820320, 78.068545, 79.120741, 78.323200, 77.535409, 77.033661, 77.032872, 77.018666, 76.877682, 76.615936, 76.170190, 76.009477, 76.144605, 75.424419, 74.561215, 73.670010, 72.817740, 71.245356, 70.370693, 70.417811, 67.639497
2023-03-11T20:36:00.000Z, 83.193572, 80.883552, 80.701090, 78.205919, 78.660946, 77.941943, 77.010989, 76.861052, 76.758116, 76.813775, 76.642687, 76.309841, 75.977581, 75.692338, 75.895597, 75.090348, 74.222923, 73.411434, 72.459858, 71.038212, 70.187490, 70.169410, 67.465375
2023-03-11T20:38:00.000Z, 83.173123, 80.751201, 80.121636, 77.762834, 78.040162, 77.916468, 76.721115, 76.862064, 76.813375, 76.786739, 76.700354, 76.320261, 75.860880, 75.661153, 75.735206, 75.027883, 74.096668, 73.231277, 72.433658, 70.877894, 70.058763, 70.004468, 67.251483
2023-03-11T20:40:00.000Z, 83.111479, 80.987884, 78.938384, 77.692925, 78.389478, 77.750898, 76.901224, 77.208541, 77.254664, 76.977171, 76.826251, 76.624791, 75.929322, 75.692870, 75.884036, 75.132299, 74.220305, 73.352872, 72.563967, 71.049095, 70.192891, 70.086290, 67.371759
2023-03-11T20:42:00.000Z, 83.265103, 82.006581, 80.671357, 78.599337, 78.682334, 78.550156, 77.519666, 77.374089, 77.098100, 76.876443, 76.760068, 76.501453, 75.793402, 75.612571, 75.714868, 75.051961, 74.199244, 73.286967, 72.464833, 70.975178, 70.139957, 70.159547, 67.301504
2023-03-11T20:44:00.000Z, 84.194245, 81.597186, 79.301006, 78.551759, 78.985031, 78.402290, 77.409746, 77.323891, 76.953365, 76.868014, 76.735190, 76.380158, 75.859092, 75.654093, 75.795990, 75.026478, 74.134982, 73.334113, 72.478977, 71.088657, 70.316145, 70.288077, 67.458495
2023-03-11T20:46:00.000Z, 84.263559, 81.967908, 80.547745, 79.489158, 78.991051, 78.603781, 77.668318, 77.622328, 77.564783, 77.224548, 77.113248, 76.804422, 76.307683, 75.998483, 76.266564, 75.550788, 74.674816, 73.800993, 72.962338, 71.443414, 70.666058, 70.657498, 67.885546
2023-03-11T20:48:00.000Z, 83.404679, 81.409016, 79.561342, 80.347058, 78.981534, 78.941340, 77.632425, 77.816987, 77.647806, 77.818168, 77.473671, 77.069837, 76.576437, 76.276610, 76.476516, 75.758929, 74.871964, 74.048630, 73.262427, 71.817351, 70.892835, 70.850690, 68.070734
2023-03-11T20:50:00.000Z, 83.709291, 81.388317, 78.760309, 78.922384, 78.341793, 78.559157, 77.672734, 78.069209, 77.535296, 77.432426, 77.043049, 76.779791, 76.299019, 76.080043, 76.272200, 75.452129, 74.672123, 73.874682, 73.027664, 71.517739, 70.680046, 70.693680, 67.861489
2023-03-11T20:52:00.000Z, 83.241937, 80.891531, 78.920164, 79.418795, 78.749710, 78.854196, 78.206644, 78.955393, 78.020499, 77.532758, 77.272575, 76.921302, 76.486860, 76.151952, 76.314321, 75.675904, 74.840973, 73.982586, 73.117715, 71.646981, 70.725408, 70.734375, 67.999165
2023-03-11T20:54:00.000Z, 83.612588, 81.076264, 79.489700, 78.793818, 78.755970, 79.537425, 78.762151, 79.701497, 78.643031, 78.269802, 77.822863, 77.436576, 77.026360, 76.789364, 77.012229, 76.342524, 75.495344, 74.671242, 73.816077, 72.350697, 71.465065, 71.423818, 68.715441
2023-03-11T20:56:00.000Z, 83.704242, 81.490681, 80.109401, 79.546524, 79.753331, 80.097001, 79.519711, 80.293522, 78.891395, 78.154302, 77.769479, 77.410843, 76.921469, 76.709892, 76.796007, 76.156557, 75.340147, 74.480734, 73.672267, 72.257557, 71.290643, 71.268878, 68.493810
2023-03-11T20:58:00.000Z, 84.768852, 82.237661, 79.625891, 79.654078, 78.711081, 79.955949, 78.334623, 79.311386, 78.511838, 78.112348, 77.722737, 77.541498, 76.958781, 76.670209, 76.870844, 76.202692, 75.325410, 74.468199, 73.657966, 72.185001, 71.268021, 71.244519, 68.445032
2023-03-11T21:00:00.000Z, 85.167088, 82.084785, 79.414789, 79.964356, 78.852951, 79.679893, 78.997519, 79.318855, 78.666269, 78.516591, 78.160110, 77.772355, 77.241376, 76.924541, 77.086774, 76.454270, 75.580142, 74.674608, 73.863204, 72.498113, 71.454347, 71.364931, 68.650630
2023-03-11T21:02:00.000Z, 85.035396, 83.219209, 80.391495, 80.941804, 80.845061, 80.344531, 79.134154, 79.264754, 78.508463, 78.153962, 78.013141, 77.892742, 77.319376, 76.975117, 77.071636, 76.403914, 75.452535, 74.608093, 73.723929, 72.309778, 71.356402, 71.313348, 68.520668
2023-03-11T21:04:00.000Z, 83.927900, 81.658426, 79.832003, 79.529935, 80.128128, 80.835574, 78.936155, 78.977576, 78.511351, 78.384168, 78.270534, 78.119737, 77.416912, 77.154038, 77.214653, 76.453864, 75.554947, 74.654316, 73.777403, 72.368630, 71.387149, 71.350866, 68.636255
2023-03-11T21:06:00.000Z, 83.927655, 82.818286, 81.261118, 80.824002, 81.350407, 81.190600, 79.506482, 79.461311, 78.634494, 78.761279, 78.468520, 78.158413, 77.650986, 77.314483, 77.314889, 76.578431, 75.638868, 74.707319, 73.820744, 72.349038, 71.391214, 71.304569, 68.562151
2023-03-11T21:08:00.000Z, 84.561255, 82.659970, 80.375818, 79.753847, 80.260896, 80.907859, 80.079045, 79.930760, 78.992451, 78.829790, 78.406271, 78.159364, 77.668696, 77.362397, 77.437340, 76.668398, 75.727334, 74.791890, 73.854115, 72.341231, 71.418227, 71.463918, 68.609156
2023-03-11T21:10:00.000Z, 83.801260, 83.451599, 81.968350, 80.058294, 81.618082, 82.096924, 80.345946, 80.799861, 79.122348, 79.167380, 78.789083, 78.471507, 77.924147, 77.671647, 77.749536, 77.014621, 76.210339, 75.105374, 74.248279, 72.683156, 71.683886, 71.659290, 68.882569
2023-03-11T21:12:00.000Z, 84.095391, 85.579909, 83.128576, 80.614469, 81.442246, 82.906018, 81.036620, 80.889606, 79.973861, 79.424749, 78.888071, 78.625790, 78.152046, 78.042229, 78.273264, 77.684979, 76.571939, 75.327723, 74.153251, 72.480247, 71.394230, 71.394466, 68.646838
2023-03-11T21:14:00.000Z, 84.352158, 83.712099, 82.640562, 80.895533, 83.192568, 82.279940, 80.339921, 81.854643, 79.527772, 79.079349, 78.742932, 78.672949, 78.278331, 78.049405, 77.831771, 77.062012, 76.033898, 74.906265, 73.846223, 72.336816, 71.307101, 71.235646, 68.497992
2023-03-11T21:16:00.000Z, 84.006913, 83.031877, 81.824997, 79.911578, 81.051576, 82.293507, 80.646981, 81.587892, 79.575237, 79.154827, 78.748503, 78.411305, 77.877504, 77.492165, 77.676433, 76.566013, 75.501730, 74.386920, 73.376972, 71.831751, 70.839380, 70.713195, 67.988648
2023-03-11T21:18:00.000Z, 84.330461, 83.068510, 81.488875, 80.710294, 81.545495, 81.999962, 80.665220, 81.238905, 79.648584, 79.217643, 78.174233, 77.723696, 77.025443, 76.602698, 76.647016, 75.832739, 74.952371, 74.106995, 73.218047, 71.746543, 70.710437, 70.637947, 67.925082
2023-03-11T21:20:00.000Z, 83.885707, 83.649231, 80.885755, 81.377515, 81.030526, 81.311297, 79.878366, 80.753701, 79.524861, 79.181681, 78.639043, 78.146934, 77.516294, 77.009575, 76.984303, 76.050818, 75.179802, 74.296603, 73.470627, 71.929302, 70.944915, 70.853178, 68.103131
2023-03-11T21:22:00.000Z, 86.166981, 83.330177, 81.035373, 80.030636, 80.312196, 80.360883, 79.855405, 81.043776, 79.674468, 79.429746, 78.584861, 78.471210, 77.681831, 77.163195, 77.179644, 76.465962, 75.585676, 74.684525, 73.795813, 72.323331, 71.348549, 71.300553, 68.531451
2023-03-11T21:24:00.000Z, 85.263406, 83.632591, 82.238843, 81.460480, 80.444529, 80.476259, 79.941806, 81.085447, 79.576052, 79.343802, 78.913587, 78.520619, 78.057270, 77.651528, 77.631082, 76.854825, 75.964750, 75.107335, 74.242711, 72.783986, 71.701578, 71.627622, 68.914893
2023-03-11T21:26:00.000Z, 87.877712, 84.675025, 83.397319, 82.069406, 83.322802, 83.193668, 81.987703, 82.581631, 80.797133, 80.379822, 80.060327, 80.327438, 80.141434, 79.971865, 79.903313, 78.997579, 77.702473, 76.474389, 75.220388, 73.558737, 72.305172, 72.189480, 69.422321
2023-03-11T21:28:00.000Z, 86.986432, 85.116450, 83.989391, 82.417339, 82.678019, 83.475479, 81.835488, 81.364976, 80.350968, 80.071512, 79.912712, 79.943536, 79.727400, 79.623366, 79.426549, 78.627968, 77.577596, 76.326972, 75.182728, 73.557539, 72.372694, 72.264671, 69.574519
2023-03-11T21:30:00.000Z, 84.993160, 85.512507, 84.162404, 81.960361, 82.440127, 82.924829, 81.354580, 81.237120, 80.464853, 80.676291, 80.900545, 81.247301, 81.164752, 81.095888, 80.863499, 79.688909, 78.631920, 77.265456, 75.809093, 74.000060, 72.737688, 72.672239, 69.864489
2023-03-11T21:32:00.000Z, 84.742206, 85.129177, 83.211942, 80.851033, 82.505216, 83.489533, 81.446037, 80.222365, 79.913878, 79.931440, 80.056179, 80.201564, 80.147772, 79.526451, 79.273847, 78.322071, 77.356018, 76.130667, 74.985986, 73.269079, 72.038033, 71.946139, 69.184272
2023-03-11T21:34:00.000Z, 84.502567, 85.873845, 84.815236, 82.320293, 83.487900, 83.399563, 82.215307, 80.982862, 80.758682, 80.909828, 81.405289, 81.193501, 80.647979, 79.497029, 79.123526, 78.472959, 77.536804, 76.511391, 75.258633, 73.463425, 72.184619, 72.075908, 69.231808
2023-03-11T21:36:00.000Z, 84.764666, 86.159273, 84.145953, 82.277963, 83.134060, 82.781902, 81.335081, 80.729491, 80.701239, 80.966471, 81.548028, 81.581199, 81.047936, 80.047874, 79.690574, 78.866339, 77.819683, 76.718386, 75.547619, 73.664292, 72.339305, 72.199521, 69.441719
2023-03-11T21:38:00.000Z, 85.972169, 85.631143, 86.332848, 82.161675, 82.846208, 83.498232, 82.282621, 81.291211, 80.920748, 81.218140, 81.642224, 81.681711, 81.257876, 80.493544, 80.156107, 79.280410, 78.032605, 76.715415, 75.455465, 73.732091, 72.490510, 72.364874, 69.548154
2023-03-11T21:40:00.000Z, 84.863353, 85.041992, 85.510031, 82.546969, 83.307193, 84.154887, 82.424653, 81.375896, 80.961402, 80.801048, 80.854613, 80.476887, 79.690011, 79.164100, 79.340329, 78.384065, 77.287049, 76.169568, 75.077342, 73.455444, 72.389109, 72.267887, 69.474993
2023-03-11T21:42:00.000Z, 83.788111, 81.933972, 81.039986, 80.733378, 80.544291, 81.090632, 79.798675, 80.424350, 79.779088, 79.782672, 79.552499, 79.531791, 79.054625, 78.685704, 78.546335, 77.742879, 76.748201, 75.796850, 74.890509, 73.395798, 72.333794, 72.267158, 69.466094
2023-03-11T21:44:00.000Z, 82.933695, 81.585077, 79.679764, 79.313253, 79.563537, 80.402878, 78.912668, 80.176862, 79.440820, 79.297385, 78.860575, 78.720759, 78.079711, 77.755484, 77.894102, 77.117689, 76.301492, 75.451361, 74.660325, 73.216357, 72.240519, 72.251228, 69.453794
2023-03-11T21:46:00.000Z, 83.433377, 82.235599, 80.654111, 80.126418, 79.841565, 79.906882, 78.502641, 79.392317, 79.135301, 78.802853, 78.588782, 78.268508, 77.803206, 77.567942, 77.695360, 77.025453, 76.098401, 75.305554, 74.544776, 73.165238, 72.149257, 72.131207, 69.336829
2023-03-11T21:48:00.000Z, 83.321021, 81.481430, 80.464631, 79.709343, 80.213342, 80.149490, 79.136063, 79.289271, 78.887271, 78.554605, 78.280575, 77.935485, 77.497873, 77.165657, 77.378252, 76.699139, 75.863485, 75.055149, 74.199855, 72.776058, 71.824557, 71.747890, 69.033216
2023-03-11T21:50:00.000Z, 83.760512, 80.974250, 80.269238, 80.105732, 80.171739, 79.775604, 78.812729, 79.092634, 78.727127, 78.435337, 78.088423, 77.948863, 77.310171, 77.063987, 77.165602, 76.343456, 75.419312, 74.513649, 73.704825, 72.229406, 71.235082, 71.161299, 68.418953
2023-03-11T21:52:00.000Z, 83.672660, 83.470902, 85.170861, 82.075717, 82.569052, 82.231700, 80.301687, 80.030900, 79.165131, 78.840659, 78.777177, 78.836994, 78.487542, 78.223869, 77.507308, 76.415148, 75.422569, 74.430151, 73.438018, 71.898296, 70.735912, 70.679543, 67.879941
2023-03-11T21:54:00.000Z, 84.587793, 86.980554, 85.206831, 82.736859, 81.899755, 82.166676, 80.027999, 80.173378, 79.781423, 79.082599, 78.776232, 78.870571, 78.294419, 77.600049, 77.060710, 76.128892, 75.151532, 73.941725, 72.891401, 71.373306, 70.178737, 70.117406, 67.369189
2023-03-11T21:56:00.000Z, 84.708216, 84.947019, 85.206448, 82.430032, 82.852533, 82.127689, 80.302254, 79.766412, 79.417162, 79.009264, 78.978679, 78.737002, 78.669758, 78.368007, 77.392696, 75.919507, 74.951527, 73.962492, 72.878827, 71.318999, 70.189921, 70.053093, 67.273258
2023-03-11T21:58:00.000Z, 84.179867, 83.583648, 84.802472, 81.570921, 82.618482, 82.301456, 80.355558, 80.167047, 79.639168, 79.686208, 79.972574, 79.973088, 79.823672, 79.463615, 78.630307, 76.863528, 75.481144, 74.477495, 73.374335, 71.827644, 70.650321, 70.465991, 67.784188
2023-03-11T22:00:00.000Z, 83.717207, 83.366698, 82.766399, 80.959768, 81.398420, 81.351282, 79.127667, 79.078531, 78.815389, 78.735523, 78.822888, 78.682679, 78.847965, 78.614664, 78.191431, 76.676780, 75.493515, 74.439571, 73.431986, 71.847120, 70.716582, 70.703600, 67.956895
2023-03-11T22:02:00.000Z, 84.154784, 83.365469, 83.180605, 81.630083, 82.238396, 82.667629, 80.860734, 79.550304, 79.195261, 79.344636, 80.135403, 79.959520, 80.226897, 80.916737, 80.209405, 77.534014, 75.708839, 74.540390, 73.523103, 71.912210, 70.819362, 70.700862, 67.995905
2023-03-11T22:04:00.000Z, 83.727848, 83.115658, 82.646413, 81.847560, 82.505668, 81.154355, 79.945431, 79.249091, 79.097912, 79.042867, 79.525952, 79.288859, 79.334721, 79.749242, 79.309935, 77.320957, 76.045362, 74.864630, 73.877744, 72.395822, 71.423473, 71.360727, 68.604387
2023-03-11T22:06:00.000Z, 84.102426, 83.067213, 81.825136, 80.808623, 81.538227, 81.661593, 79.682931, 79.439181, 79.409251, 79.483924, 79.790258, 79.811143, 80.433951, 81.110735, 80.732790, 78.676903, 76.857169, 75.450494, 74.492144, 72.917537, 71.914704, 71.854764, 69.142518
2023-03-11T22:08:00.000Z, 82.866248, 81.490510, 80.535454, 80.022119, 80.760437, 80.599233, 79.504948, 80.096313, 79.456189, 79.165939, 79.259019, 78.844986, 78.561272, 78.495127, 78.428853, 77.639575, 76.537333, 75.552556, 74.656648, 73.239123, 72.193493, 72.090094, 69.278758
2023-03-11T22:10:00.000Z, 82.974946, 80.864978, 80.120888, 79.013399, 79.424887, 79.702234, 79.104203, 79.450889, 79.307766, 79.191860, 79.036115, 78.771588, 78.367995, 78.157784, 78.318925, 77.661787, 76.804044, 75.884945, 75.098589, 73.732305, 72.711296, 72.633088, 69.924108
2023-03-11T22:12:00.000Z, 83.384180, 81.713076, 80.175044, 79.568199, 79.613213, 80.162050, 79.315794, 79.573096, 79.558680, 79.543989, 79.205888, 78.858048, 78.556744, 78.398169, 78.532136, 77.780331, 77.052968, 76.240010, 75.432442, 74.004956, 72.993359, 72.978244, 70.243499
2023-03-11T22:14:00.000Z, 83.118867, 81.068269, 79.573564, 79.906892, 80.564854, 80.255726, 79.321372, 79.438522, 79.438611, 79.446417, 79.180684, 79.022079, 78.642174, 78.445935, 78.717089, 77.936047, 77.146293, 76.340953, 75.584479, 74.157916, 73.140032, 73.084999, 70.356016
2023-03-11T22:16:00.000Z, 82.788548, 80.762759, 78.920086, 78.067977, 78.693234, 79.324697, 78.789503, 79.100211, 79.418661, 79.405265, 79.385421, 79.084880, 78.741814, 78.473080, 78.644497, 77.978719, 77.247537, 76.424789, 75.596621, 74.211453, 73.148414, 73.107774, 70.346051
2023-03-11T22:18:00.000Z, 82.564853, 81.321314, 79.508308, 78.602247, 78.984830, 79.332469, 78.620754, 78.936700, 79.190932, 79.227183, 79.304217, 79.129325, 78.745178, 78.534578, 78.676571, 77.735096, 76.714659, 75.820585, 74.981541, 73.558029, 72.481200, 72.491049, 69.717192
2023-03-11T22:20:00.000Z, 82.305282, 81.298485, 80.460098, 78.840224, 80.660040, 80.265579, 78.525852, 78.656578, 78.640316, 78.751117, 78.552386, 78.303244, 78.099727, 78.442056, 78.483232, 77.488509, 76.236441, 75.240474, 74.345883, 72.904276, 71.898686, 71.761796, 69.037272
2023-03-11T22:22:00.000Z, 82.225181, 80.984056, 80.110759, 78.091345, 79.618920, 79.029142, 77.928160, 78.021780, 78.010425, 78.040636, 77.989235, 77.594813, 77.302391, 77.154994, 77.255092, 76.443400, 75.446586, 74.567723, 73.772662, 72.400603, 71.338836, 71.329556, 68.563367
2023-03-11T22:24:00.000Z, 82.935417, 81.229117, 78.832077, 78.420504, 79.266434, 78.317133, 77.294014, 77.515631, 77.437483, 77.396597, 77.315961, 76.870760, 76.566369, 76.499326, 76.426213, 75.688154, 74.732369, 73.822445, 73.103665, 71.631527, 70.657626, 70.623505, 67.823557
