yyyy-mm-ddTHH:MM:SSZ, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2023-03-11T20:56:00.000Z, 84.092732, 82.151306, 80.214746, 79.923970, 79.885566, 79.853590, 79.343168, 80.065066, 79.216166, 79.022428, 78.701267, 78.823013, 77.944419, 77.663278, 76.892901, 76.058671, 75.276967, 74.254243, 73.338423, 72.123643, 70.883484, 71.204074, 69.215117
2023-03-11T20:58:00.000Z, 84.550153, 82.715763, 79.720376, 79.799991, 79.656571, 80.152927, 79.593549, 80.634554, 79.522889, 79.251143, 79.112280, 79.325364, 78.049849, 77.629740, 76.849446, 76.050496, 75.127252, 74.171899, 73.221488, 72.051966, 70.937906, 71.346351, 69.280243
2023-03-11T21:00:00.000Z, 84.834519, 82.661818, 80.534104, 80.211821, 80.158549, 79.691262, 79.678911, 80.661480, 79.532287, 79.631197, 79.269563, 79.637860, 78.515351, 77.842312, 77.053632, 76.114161, 75.240533, 74.283916, 73.308184, 72.137207, 70.973952, 71.342978, 69.286217
2023-03-11T21:02:00.000Z, 87.545874, 85.876624, 85.506841, 82.020365, 82.167030, 82.207964, 81.140464, 80.867040, 80.049831, 79.704052, 79.408366, 79.419535, 78.525669, 78.026232, 77.152853, 76.333730, 75.390541, 74.320792, 73.300665, 72.155360, 71.025676, 71.393774, 69.352720
2023-03-11T21:04:00.000Z, 87.869513, 85.479333, 84.862163, 82.164280, 82.460527, 82.417116, 80.929909, 80.724690, 80.290016, 79.847581, 79.629537, 79.564165, 78.813521, 78.251097, 77.356859, 76.530237, 75.594217, 74.516782, 73.537138, 72.319936, 71.109718, 71.444472, 69.439964
2023-03-11T21:06:00.000Z, 88.792172, 85.976924, 86.825022, 83.774445, 83.413440, 83.128023, 81.765977, 81.290398, 80.784207, 80.283275, 80.090212, 79.910194, 79.469394, 79.096631, 78.155513, 77.121182, 76.044820, 74.821218, 73.796575, 72.517644, 71.269771, 71.608598, 69.607734
2023-03-11T21:08:00.000Z, 88.992235, 86.682172, 86.038979, 84.553890, 84.548500, 84.161173, 82.585022, 82.015314, 81.512062, 80.808494, 80.351900, 80.462321, 80.232150, 79.659347, 78.762465, 77.773185, 76.601630, 75.204235, 73.896893, 72.523472, 71.348477, 71.717743, 69.681075
2023-03-11T21:10:00.000Z, 86.180647, 86.024462, 85.181394, 82.642438, 84.031734, 83.357786, 81.900520, 81.179681, 80.818053, 80.122383, 80.112815, 79.957854, 79.524710, 79.180108, 78.372510, 77.386125, 76.212997, 74.931956, 73.810076, 72.536635, 71.334346, 71.716121, 69.682184
2023-03-11T21:12:00.000Z, 89.437876, 85.963755, 84.570555, 83.124026, 83.570386, 83.699008, 82.904697, 81.584439, 81.464407, 80.950400, 80.501372, 80.278178, 79.855098, 79.406451, 78.707816, 77.702809, 76.624414, 75.431397, 74.229096, 73.049707, 71.863106, 72.232883, 70.240048
2023-03-11T21:14:00.000Z, 87.809234, 84.910449, 83.392732, 83.064457, 83.078707, 83.986005, 83.078205, 83.861444, 82.436501, 81.930998, 80.996781, 81.047028, 79.741536, 79.170630, 78.279815, 77.463791, 76.517017, 75.296408, 74.300304, 73.183325, 72.085790, 72.382374, 70.357749
2023-03-11T21:16:00.000Z, 86.239860, 85.252047, 83.665001, 83.172098, 84.426234, 84.543648, 83.145676, 83.215696, 81.943813, 81.608384, 81.118066, 80.978275, 80.018160, 79.533631, 78.708077, 77.930003, 76.965300, 75.886148, 74.935641, 73.786254, 72.629764, 72.951762, 70.941156
2023-03-11T21:18:00.000Z, 86.429841, 85.027898, 82.954842, 82.505860, 82.905088, 84.145866, 82.990303, 84.159103, 81.658453, 81.461791, 80.777281, 80.804056, 79.951697, 79.493207, 78.829769, 77.891872, 77.140512, 76.134299, 75.257650, 74.071489, 73.031277, 73.296771, 71.318297
2023-03-11T21:20:00.000Z, 87.338820, 84.765030, 83.597483, 84.505704, 85.707300, 87.281291, 85.018079, 86.844093, 82.593175, 82.203872, 81.124534, 80.732731, 80.062498, 79.673349, 78.926594, 78.123100, 77.375356, 76.439295, 75.567695, 74.413774, 73.243630, 73.652279, 71.575540
2023-03-11T21:22:00.000Z, 87.240172, 83.636672, 83.063669, 85.427107, 85.101955, 86.155563, 83.617298, 84.049681, 82.201910, 82.062339, 81.180907, 80.961674, 80.398746, 80.146358, 79.337480, 78.493839, 77.808099, 76.885179, 75.898556, 74.802680, 73.565647, 73.870473, 71.816302
2023-03-11T21:24:00.000Z, 85.596386, 83.031266, 82.382874, 82.120774, 82.134739, 82.920295, 81.498602, 83.176616, 81.735222, 81.786394, 81.250264, 81.086780, 80.597415, 80.330364, 79.433182, 78.702273, 77.987964, 76.980116, 76.035858, 74.910680, 73.770839, 74.124956, 72.027913
2023-03-11T21:26:00.000Z, 86.382364, 84.418101, 83.038545, 83.959192, 83.896835, 83.876386, 82.293905, 83.179857, 82.339161, 82.323192, 82.057558, 81.991149, 81.068935, 80.653664, 79.881546, 79.005592, 78.121356, 77.097232, 76.102788, 74.940441, 73.683210, 74.010159, 71.957426
2023-03-11T21:28:00.000Z, 86.670624, 84.867806, 84.568077, 84.344200, 83.882124, 84.216933, 82.618078, 84.102367, 82.894690, 82.916997, 82.235828, 82.054967, 81.040902, 80.556718, 79.726197, 78.777334, 77.885615, 76.873565, 75.815655, 74.667944, 73.497321, 73.770290, 71.725646
2023-03-11T21:30:00.000Z, 86.735790, 85.758394, 85.414271, 85.548527, 85.744672, 87.231516, 85.024345, 87.314639, 84.640715, 83.806543, 82.769772, 82.550324, 81.237384, 80.651283, 79.825290, 78.768139, 77.765563, 76.614323, 75.680277, 74.506217, 73.314825, 73.658813, 71.638316
2023-03-11T21:32:00.000Z, 88.257123, 86.782018, 87.427009, 87.758809, 88.005319, 88.675744, 85.360903, 86.396035, 84.038603, 83.773278, 82.584920, 82.346611, 81.127937, 80.499869, 79.599739, 78.542883, 77.463806, 76.312827, 75.298709, 74.121220, 72.942488, 73.289447, 71.293827
2023-03-11T21:34:00.000Z, 88.832826, 87.171572, 86.345404, 85.683393, 86.038788, 86.638940, 84.481839, 85.821239, 83.391035, 82.732336, 81.889454, 81.631798, 80.670071, 80.205953, 79.298916, 78.292877, 77.397062, 76.256544, 75.325663, 74.115238, 72.958630, 73.273688, 71.232521
2023-03-11T21:36:00.000Z, 87.180371, 85.844949, 84.956687, 84.290446, 84.256040, 83.986691, 82.056604, 83.718359, 81.668109, 81.313272, 80.809372, 80.671583, 80.018263, 79.706834, 79.007050, 77.944067, 77.023960, 76.032834, 75.073952, 73.897313, 72.726153, 73.012768, 71.029692
2023-03-11T21:38:00.000Z, 86.375874, 85.561541, 85.237326, 83.262127, 85.115901, 84.139052, 82.299809, 83.301902, 81.417038, 81.255663, 80.885591, 80.512259, 80.276551, 79.980238, 79.188710, 78.362840, 77.331755, 76.120466, 75.048258, 73.845536, 72.640802, 73.043273, 71.006773
2023-03-11T21:40:00.000Z, 86.310188, 84.435930, 84.911647, 84.204755, 84.244902, 84.160025, 82.204076, 82.799471, 81.309086, 81.129062, 80.848437, 80.611083, 80.178767, 80.073918, 79.097670, 78.216689, 77.314693, 76.171908, 75.095153, 73.869472, 72.636437, 73.003616, 70.978431
2023-03-11T21:42:00.000Z, 84.994587, 83.438761, 82.795464, 82.346642, 82.820798, 83.138027, 82.116641, 83.355488, 81.640305, 81.476513, 80.753145, 80.424323, 80.051913, 79.838614, 78.945753, 78.174662, 77.259129, 76.152360, 75.257060, 74.078701, 72.804086, 73.122817, 71.133770
2023-03-11T21:44:00.000Z, 84.756356, 82.515823, 81.928945, 81.976138, 81.580441, 82.741364, 81.904956, 83.586001, 82.234516, 81.979608, 81.259299, 80.745778, 79.840643, 79.361955, 78.500074, 77.608961, 76.927113, 75.835307, 74.895981, 73.812208, 72.550498, 72.947824, 70.889330
2023-03-11T21:46:00.000Z, 85.176401, 82.953189, 81.812497, 81.514914, 81.531092, 82.185523, 81.335043, 83.084741, 82.187772, 82.024926, 81.076893, 80.673302, 79.983542, 79.643374, 78.802612, 78.092810, 77.379483, 76.340200, 75.464339, 74.355413, 73.136167, 73.330324, 71.249758
2023-03-11T21:48:00.000Z, 84.068147, 83.104711, 83.145443, 82.328384, 82.606463, 83.163997, 82.377422, 83.846974, 82.815885, 82.592000, 81.546855, 81.544761, 80.495993, 80.141337, 79.546144, 78.806473, 78.039643, 76.915609, 76.004144, 74.675381, 73.445369, 73.756817, 71.634396
2023-03-11T21:50:00.000Z, 85.021506, 84.479681, 85.042812, 84.186064, 84.512792, 86.461730, 85.591118, 88.446553, 87.128348, 86.521263, 85.637688, 87.216307, 84.188193, 83.265615, 82.035889, 81.146580, 79.944426, 79.312805, 78.591645, 77.112479, 75.801044, 75.879407, 73.392895
2023-03-11T21:52:00.000Z, 90.554671, 92.483451, 94.918341, 93.524478, 94.925432, 96.558505, 96.491870, 101.149224, 98.160943, 96.632512, 95.370440, 97.552885, 91.666368, 90.377576, 90.272955, 89.134447, 88.039951, 87.072838, 86.332788, 84.394374, 83.215573, 84.065426, 82.202331
2023-03-11T21:54:00.000Z, 98.643236, 101.932878, 104.282454, 102.900456, 102.704523, 104.636611, 104.266440, 107.199185, 103.769373, 101.396579, 100.311174, 100.642122, 98.123253, 96.709050, 95.888841, 95.423024, 94.219274, 93.119924, 91.334208, 90.845900, 89.604834, 89.940203, 87.341983
2023-03-11T21:56:00.000Z, 88.887620, 88.667360, 89.175934, 88.655288, 88.367114, 90.434512, 90.340581, 94.675292, 90.633594, 90.709719, 89.411702, 89.337762, 87.070417, 85.960182, 84.591042, 83.774170, 82.616121, 82.083134, 81.017363, 80.385629, 79.746658, 78.921345, 76.468333
2023-03-11T21:58:00.000Z, 85.637710, 85.009093, 85.226663, 84.563629, 84.819355, 86.060968, 85.043559, 87.103514, 84.762500, 84.803266, 83.040925, 82.679218, 81.685234, 80.987547, 79.978484, 79.152178, 78.382069, 77.210233, 76.195835, 75.226886, 74.203818, 74.328483, 72.044406
2023-03-11T22:00:00.000Z, 85.112970, 83.764281, 83.152210, 82.710371, 82.778749, 83.627694, 82.513890, 83.782612, 82.390694, 82.133888, 81.127089, 80.822574, 80.251058, 79.971780, 79.214630, 78.487585, 77.719314, 76.867774, 75.891007, 74.784877, 73.446206, 73.589166, 71.519160
2023-03-11T22:02:00.000Z, 84.695091, 83.910659, 83.029892, 82.371779, 82.505447, 82.786001, 82.064980, 83.270883, 82.177584, 81.901891, 80.845308, 80.557681, 80.131307, 79.696303, 78.856562, 78.106450, 77.384863, 76.376537, 75.489840, 74.395400, 73.120992, 73.364617, 71.296034
2023-03-11T22:04:00.000Z, 85.441370, 84.037227, 83.416979, 82.167278, 82.577516, 83.704081, 82.357358, 83.162777, 82.284593, 81.953022, 80.932546, 80.629781, 80.047214, 79.611718, 78.813470, 78.019099, 77.283316, 76.317247, 75.460631, 74.351368, 73.110655, 73.297857, 71.311396
2023-03-11T22:06:00.000Z, 85.175304, 84.448363, 83.708327, 82.265767, 82.703151, 82.860883, 81.819356, 82.818434, 81.855742, 81.673393, 80.734752, 80.315884, 79.830245, 79.348907, 78.547751, 77.778985, 76.963269, 76.092157, 75.150205, 74.094027, 72.948754, 73.098606, 71.103198
2023-03-11T22:08:00.000Z, 84.894322, 82.411088, 82.378528, 81.631710, 81.491393, 81.422642, 80.828586, 81.646720, 81.036205, 80.968567, 80.341565, 80.156707, 79.831388, 79.489828, 78.644840, 77.841308, 77.201837, 76.203905, 75.353271, 74.230084, 73.008857, 73.263855, 71.195474
2023-03-11T22:10:00.000Z, 85.321620, 83.197062, 82.402231, 81.575561, 81.078410, 81.496990, 81.032269, 82.015852, 81.499322, 81.511342, 80.986436, 80.732345, 80.491724, 80.199352, 79.396597, 78.666188, 77.894898, 76.909274, 76.098146, 74.958271, 73.813649, 74.009782, 71.940960
2023-03-11T22:12:00.000Z, 85.689940, 83.309816, 81.906195, 81.660654, 81.399196, 81.889347, 81.202766, 81.917626, 81.396079, 81.349817, 80.868566, 80.556149, 80.295925, 80.024106, 79.191846, 78.416501, 77.741359, 76.751453, 75.895603, 74.803197, 73.681689, 73.984184, 71.889318
2023-03-11T22:14:00.000Z, 85.256809, 83.580189, 82.419835, 82.980059, 82.441141, 82.271465, 81.543746, 81.902567, 81.302480, 81.054155, 80.740854, 80.497816, 80.102401, 79.818234, 79.061574, 78.279496, 77.551053, 76.557014, 75.719554, 74.621735, 73.432909, 73.739812, 71.651458
2023-03-11T22:16:00.000Z, 86.044482, 84.895475, 84.546046, 83.310819, 83.246644, 82.373810, 82.002764, 82.636168, 81.608801, 81.076441, 80.883252, 80.577481, 80.022605, 79.703802, 78.682346, 77.868073, 77.174365, 76.168080, 75.312629, 74.231903, 73.088353, 73.425012, 71.335448
2023-03-11T22:18:00.000Z, 86.305465, 84.800247, 83.511763, 82.775071, 84.190296, 83.227464, 82.150045, 82.889279, 81.838928, 81.388693, 81.022674, 80.630912, 80.239413, 79.820123, 78.934434, 78.062372, 77.342652, 76.325440, 75.408029, 74.324482, 73.212299, 73.516942, 71.486921
2023-03-11T22:20:00.000Z, 87.769581, 86.851101, 85.274437, 84.658112, 83.194949, 84.696821, 83.338937, 83.620468, 82.478072, 81.404294, 80.927129, 80.567216, 80.017076, 79.642784, 78.689731, 77.599142, 76.856206, 75.899002, 74.940826, 73.905715, 72.798630, 73.081305, 71.024901
2023-03-11T22:22:00.000Z, 86.925345, 85.723528, 86.021516, 86.096167, 86.755655, 85.468400, 83.087610, 83.037233, 82.162005, 81.530094, 81.227804, 80.666283, 80.239939, 79.549076, 78.551724, 77.582087, 76.720257, 75.745071, 74.923003, 73.752454, 72.638840, 72.944319, 70.834541
2023-03-11T22:24:00.000Z, 85.843412, 85.505277, 83.480247, 82.581243, 84.276028, 84.308575, 83.203327, 83.246357, 82.384628, 81.736375, 81.211307, 80.510766, 79.942717, 79.429807, 78.597166, 77.635786, 76.764381, 75.751072, 74.839431, 73.718694, 72.511052, 72.800642, 70.731776
2023-03-11T22:26:00.000Z, 85.468540, 85.080252, 82.173088, 82.355740, 82.753765, 81.907661, 81.191359, 81.626560, 80.670599, 80.375306, 80.098556, 79.888153, 79.373145, 79.110224, 78.152531, 77.318589, 76.543024, 75.504729, 74.626006, 73.467800, 72.248045, 72.517318, 70.432861
2023-03-11T22:28:00.000Z, 85.073998, 83.761287, 82.028479, 82.179118, 81.232109, 81.916056, 80.657682, 80.892764, 80.187567, 79.650616, 79.329161, 79.129118, 78.559257, 78.167094, 77.294873, 76.462866, 75.670447, 74.614357, 73.736855, 72.633163, 71.499269, 71.771529, 69.732573
2023-03-11T22:30:00.000Z, 84.685315, 84.025933, 83.644013, 80.713620, 82.311939, 82.126184, 81.416235, 81.042531, 80.985689, 80.147864, 79.919134, 79.473989, 78.982440, 78.475624, 77.409779, 76.341561, 75.301246, 74.182753, 73.283946, 72.245528, 70.980149, 71.323611, 69.302652
2023-03-11T22:32:00.000Z, 85.186670, 84.283506, 84.216349, 83.133375, 84.194733, 82.520382, 80.278566, 80.114064, 79.972775, 79.209061, 78.612306, 78.148635, 77.617224, 77.322945, 76.253095, 75.276302, 74.215057, 73.157642, 72.212447, 71.128812, 70.049210, 70.369517, 68.311432
2023-03-11T22:34:00.000Z, 84.482626, 83.924716, 84.411827, 83.613962, 85.517991, 85.090897, 82.281687, 82.271072, 80.765568, 79.502465, 79.194403, 78.384201, 78.173642, 77.364699, 76.245522, 74.929810, 73.839055, 72.769466, 71.865961, 70.764111, 69.592387, 69.803259, 67.771222
2023-03-11T22:36:00.000Z, 84.828580, 83.983445, 83.286596, 82.578654, 84.715727, 84.201668, 82.214941, 82.448329, 81.784917, 80.396407, 79.310541, 78.635962, 77.953760, 76.760265, 75.733553, 74.504962, 73.569963, 72.656621, 71.770723, 70.721902, 69.617307, 69.931792, 67.906425
2023-03-11T22:38:00.000Z, 84.412083, 82.388945, 81.940962, 81.147569, 82.408649, 81.686552, 79.961608, 80.169376, 79.477178, 78.652964, 78.197144, 77.777198, 77.034773, 76.120578, 75.249482, 74.420908, 73.562760, 72.568389, 71.688563, 70.538933, 69.376311, 69.633148, 67.601035
2023-03-11T22:40:00.000Z, 84.504873, 82.332402, 80.999356, 79.814690, 80.108977, 79.686125, 78.193910, 78.202803, 77.628911, 77.330156, 76.834111, 76.424745, 76.086268, 75.698961, 74.830119, 74.040194, 73.385325, 72.408160, 71.560868, 70.485934, 69.314120, 69.618129, 67.555589
2023-03-11T22:42:00.000Z, 84.361948, 82.774213, 80.325163, 79.452345, 78.657287, 77.836415, 77.393221, 77.950709, 77.499767, 77.412704, 77.139950, 76.788288, 76.505851, 76.174924, 75.478327, 74.726264, 74.045917, 73.089663, 72.238449, 71.123411, 69.898725, 70.097141, 68.108140
2023-03-11T22:44:00.000Z, 85.010037, 82.898935, 80.584407, 79.467932, 78.763182, 78.211732, 77.785007, 77.990404, 77.856039, 77.736371, 77.348436, 77.076848, 76.958176, 76.651554, 75.909620, 75.107004, 74.430045, 73.548803, 72.682903, 71.554054, 70.314745, 70.498833, 68.468472
2023-03-11T22:46:00.000Z, 85.663972, 82.753053, 80.704478, 80.345629, 80.070746, 78.866628, 77.960705, 78.248206, 78.000988, 77.882412, 77.593607, 77.239224, 77.028895, 76.828691, 76.245951, 75.456231, 74.752513, 73.806336, 72.979103, 71.846516, 70.595555, 70.782818, 68.738134
2023-03-11T22:48:00.000Z, 85.686111, 83.222189, 80.474557, 79.893228, 79.905870, 78.880202, 78.132876, 78.463585, 78.032401, 78.063966, 77.795104, 77.478526, 77.397104, 77.040000, 76.345217, 75.618402, 74.989756, 73.974801, 73.127599, 72.061420, 70.869271, 71.052244, 69.021675
2023-03-11T22:50:00.000Z, 85.209033, 82.689938, 80.878391, 80.358889, 79.674334, 78.801526, 78.463349, 78.435842, 78.091729, 77.841499, 77.580371, 77.206252, 77.108102, 76.829011, 76.167147, 75.443147, 74.796674, 73.899637, 73.009195, 72.032515, 70.872779, 71.107056, 69.038079
2023-03-11T22:52:00.000Z, 85.078189, 81.978722, 80.389987, 79.884608, 80.194321, 78.780043, 78.052880, 78.396970, 78.040392, 77.688049, 77.438844, 77.182940, 76.910711, 76.681878, 76.041218, 75.227240, 74.551694, 73.638993, 72.798749, 71.767147, 70.547139, 70.720559, 68.683821
2023-03-11T22:54:00.000Z, 85.047327, 82.526540, 80.642311, 80.063392, 80.236963, 79.366347, 78.294653, 78.194081, 77.809398, 77.452817, 77.041684, 76.677414, 76.480762, 76.096892, 75.347426, 74.653364, 74.034562, 73.088601, 72.235233, 71.219271, 69.946092, 70.223999, 68.127332
2023-03-11T22:56:00.000Z, 85.293993, 82.448591, 80.603259, 80.796918, 79.974731, 78.766770, 78.395373, 78.189700, 77.939598, 77.239196, 76.790878, 76.407989, 76.049967, 75.642697, 74.894062, 74.170235, 73.454101, 72.541744, 71.702566, 70.615876, 69.409539, 69.642097, 67.657994
2023-03-11T22:58:00.000Z, 85.215642, 82.915631, 80.909490, 81.111022, 79.964936, 78.430756, 77.973742, 77.725320, 77.559085, 76.739627, 76.035101, 75.501440, 75.034909, 74.732875, 73.983014, 73.244741, 72.548647, 71.654017, 70.819128, 69.773141, 68.617647, 68.932929, 66.887926
2023-03-11T23:00:00.000Z, 84.681483, 82.385254, 80.311253, 80.020133, 79.040889, 78.192913, 78.019920, 77.655871, 76.650138, 76.509388, 75.722869, 75.040013, 74.779715, 74.212482, 73.518246, 72.800357, 72.068948, 71.177966, 70.303869, 69.263936, 68.196549, 68.528332, 66.455285
2023-03-11T23:02:00.000Z, 85.192086, 82.678704, 80.786414, 79.474242, 78.888541, 78.716415, 77.812459, 77.386902, 76.922700, 76.149647, 75.724244, 74.974488, 74.939102, 74.066626, 73.231685, 72.374405, 71.681351, 70.714819, 69.944247, 68.755312, 67.587115, 67.740556, 65.734718
2023-03-11T23:04:00.000Z, 84.532363, 82.794635, 80.570613, 80.512611, 80.512826, 78.881089, 77.648453, 77.945980, 77.230911, 76.446927, 74.819495, 74.061339, 73.658478, 73.071325, 72.207492, 71.483351, 70.644493, 69.810336, 68.893260, 67.847197, 66.597180, 66.831450, 64.859691
2023-03-11T23:06:00.000Z, 84.772362, 82.475383, 80.439960, 80.379425, 80.802808, 78.975616, 78.137509, 77.571630, 76.786439, 75.821335, 74.765571, 74.028128, 73.568711, 72.888535, 72.142509, 71.059182, 70.470865, 69.468773, 68.643973, 67.554545, 66.308180, 66.542793, 64.610100
2023-03-11T23:08:00.000Z, 84.505943, 81.987753, 80.244503, 79.304528, 79.525265, 78.573519, 77.561831, 76.919482, 76.166696, 75.617787, 74.714810, 74.114860, 73.587342, 73.082357, 72.260155, 71.497225, 70.820428, 69.806478, 68.883153, 67.843799, 66.573604, 66.795024, 64.835734
2023-03-11T23:10:00.000Z, 84.643632, 82.121013, 80.153502, 79.694052, 79.961265, 78.539050, 77.276081, 76.706228, 75.283010, 74.880140, 74.612035, 73.618805, 73.281667, 72.726053, 71.904698, 71.117894, 70.385206, 69.460854, 68.615349, 67.590656, 66.295960, 66.579253, 64.549922
2023-03-11T23:12:00.000Z, 84.945620, 82.369414, 80.335680, 79.854478, 79.743892, 77.894242, 76.989504, 76.583139, 75.637399, 75.398353, 74.487840, 73.787845, 73.530343, 73.076285, 72.430969, 71.553731, 70.873307, 69.967884, 69.032378, 67.991815, 66.815186, 67.021370, 65.094586
2023-03-11T23:14:00.000Z, 85.217922, 82.294967, 80.605044, 79.566124, 79.212920, 78.205721, 77.224270, 76.361168, 75.667922, 74.966556, 74.294359, 73.925728, 73.422513, 72.974447, 72.054231, 71.377246, 70.651284, 69.753806, 68.799788, 67.804031, 66.672854, 67.001681, 64.933493
2023-03-11T23:16:00.000Z, 85.548742, 82.240383, 80.194457, 79.255283, 79.702051, 78.103104, 77.676264, 76.711430, 76.187709, 75.699972, 74.813867, 74.341569, 73.993893, 73.340689, 72.592207, 71.792754, 71.086005, 70.233946, 69.279517, 68.172672, 66.912726, 67.253008, 65.247871
2023-03-11T23:18:00.000Z, 86.077155, 82.275487, 79.755233, 79.294378, 79.579897, 78.576059, 77.622271, 77.461924, 76.260982, 75.602463, 74.943688, 74.226408, 73.775981, 73.094267, 72.324086, 71.488335, 70.661489, 69.802171, 68.919987, 67.843898, 66.778292, 67.059826, 64.874075
2023-03-11T23:20:00.000Z, 85.885560, 82.619472, 80.655713, 79.667115, 79.814429, 78.366451, 77.478899, 77.134165, 76.087071, 75.857993, 74.840298, 74.114189, 73.482497, 72.521589, 71.849395, 70.981066, 70.285781, 69.381343, 68.566187, 67.621900, 66.505299, 66.842780, 64.709320
2023-03-11T23:22:00.000Z, 85.339369, 83.243415, 81.331175, 80.305870, 80.105018, 78.779594, 78.710330, 77.560732, 77.047157, 76.989179, 75.883384, 75.112494, 74.302104, 73.390651, 72.629035, 71.713645, 70.958449, 70.066808, 69.220942, 68.153625, 67.018655, 67.307050, 65.244724
2023-03-11T23:24:00.000Z, 86.361377, 83.042649, 81.677946, 80.837122, 81.212708, 80.457783, 79.388809, 79.224236, 77.683871, 76.918380, 76.422237, 75.541872, 74.595469, 73.562071, 72.765804, 71.820244, 71.227166, 70.294320, 69.380228, 68.409769, 67.143663, 67.459714, 65.422979
2023-03-11T23:26:00.000Z, 87.507371, 84.198149, 82.681250, 81.689165, 81.593759, 80.413140, 79.800193, 79.486019, 78.820241, 77.924965, 76.721503, 75.396299, 74.409640, 73.311647, 72.432100, 71.613773, 70.797208, 69.908199, 69.073375, 68.081734, 67.017025, 67.333148, 65.238818
2023-03-11T23:28:00.000Z, 88.315893, 85.634799, 83.281859, 82.961337, 82.607195, 81.404063, 80.449146, 80.587514, 79.653087, 78.502060, 76.600738, 75.097676, 74.264067, 73.383773, 72.303453, 71.527325, 70.715949, 69.818872, 68.938380, 67.819346, 66.765740, 67.145058, 65.069013
2023-03-11T23:30:00.000Z, 88.516157, 85.674552, 83.291657, 83.090081, 82.039464, 80.667720, 79.949536, 79.128120, 77.610880, 76.665646, 75.640233, 74.591150, 73.767569, 72.770070, 71.733809, 70.935764, 70.152461, 69.247127, 68.421835, 67.500214, 66.518117, 66.880101, 64.822485
