yyyy-mm-ddTHH:MM:SSZ, TOL_125, TOL_160, TOL_200, TOL_250, TOL_315, TOL_400, TOL_500, TOL_630, TOL_800, TOL_1000, TOL_1250, TOL_1600, TOL_2000, TOL_2500, TOL_3150, TOL_4000, TOL_5000, TOL_6300, TOL_8000, TOL_10000, TOL_12500, TOL_16000, TOL_20000 
2023-03-11T21:50:00.000Z, 85.505785, 83.762739, 82.773167, 82.131294, 82.361236, 82.404882, 81.922016, 82.939984, 82.144717, 81.892379, 81.426767, 81.202700, 80.938199, 80.850705, 80.257062, 79.247614, 78.593310, 77.721846, 77.272298, 75.995507, 74.767676, 74.237444, 71.841746
2023-03-11T21:52:00.000Z, 85.750823, 84.315573, 85.224697, 83.688069, 84.504855, 83.748523, 82.754994, 82.994358, 81.939643, 82.062700, 81.434382, 81.376055, 80.897815, 80.964180, 80.303351, 79.215081, 78.586686, 77.614526, 77.151783, 75.804964, 74.605881, 74.085158, 71.708612
2023-03-11T21:54:00.000Z, 86.061987, 85.874421, 86.629399, 83.935470, 84.302141, 83.946491, 82.864619, 83.214518, 82.370081, 82.330641, 81.861938, 81.566975, 81.111347, 81.098348, 80.450348, 79.436833, 78.719990, 77.717744, 77.222954, 76.006333, 74.751867, 74.212257, 71.834071
2023-03-11T21:56:00.000Z, 86.514515, 86.330650, 86.989510, 84.187086, 84.764356, 83.401835, 82.341869, 82.798242, 81.985707, 81.895231, 81.304678, 81.163926, 80.895403, 80.840682, 80.262732, 79.195741, 78.481011, 77.517504, 77.013918, 75.752791, 74.527948, 73.931562, 71.607494
2023-03-11T21:58:00.000Z, 86.649568, 85.581913, 85.958540, 83.729676, 84.595440, 83.880658, 82.803971, 83.533974, 82.043137, 82.072419, 81.434833, 80.983798, 80.608596, 80.501073, 79.857198, 78.784391, 78.037982, 77.119977, 76.629536, 75.378213, 74.172097, 73.660891, 71.308130
2023-03-11T22:00:00.000Z, 87.346923, 85.490131, 84.585606, 83.715121, 83.958816, 84.128687, 83.076358, 83.249236, 82.107946, 81.889521, 81.418540, 81.222718, 81.103824, 81.267553, 80.609678, 79.331648, 78.392691, 77.389995, 76.982208, 75.674229, 74.481656, 73.863923, 71.451720
2023-03-11T22:02:00.000Z, 86.885456, 84.603189, 84.354450, 83.225256, 83.137671, 82.600248, 81.893915, 82.950079, 81.795000, 81.746308, 81.213702, 81.018788, 80.745886, 80.936332, 80.260198, 79.074260, 78.206491, 77.304977, 76.846288, 75.562426, 74.372348, 73.745161, 71.342926
2023-03-11T22:04:00.000Z, 86.517823, 85.080461, 84.039989, 82.777108, 83.190428, 82.476445, 81.736230, 82.148086, 81.292234, 81.161565, 80.740377, 80.527645, 80.290280, 80.267536, 79.760442, 78.690505, 77.905183, 77.032365, 76.611069, 75.427672, 74.217772, 73.674462, 71.311191
2023-03-11T22:06:00.000Z, 86.872525, 85.398913, 84.574770, 82.836790, 83.621486, 83.551383, 82.060504, 82.155323, 81.355446, 81.049583, 80.752859, 80.452530, 80.216886, 80.136785, 79.677785, 78.604633, 77.798948, 77.018419, 76.559679, 75.334834, 74.141301, 73.619426, 71.228397
2023-03-11T22:08:00.000Z, 86.230662, 84.940054, 83.009305, 82.593882, 83.144952, 82.159219, 81.828816, 81.891016, 81.259820, 81.055611, 80.755364, 80.647763, 80.272575, 80.180925, 79.742574, 78.719955, 77.951604, 77.015258, 76.540436, 75.373099, 74.197303, 73.710474, 71.345687
2023-03-11T22:10:00.000Z, 85.731242, 84.058414, 82.527721, 81.514214, 81.321335, 81.257744, 81.178561, 81.524520, 81.039057, 80.978693, 80.583665, 80.244838, 79.965203, 79.895022, 79.369567, 78.444961, 77.774234, 76.870625, 76.539762, 75.225328, 74.079309, 73.681659, 71.287133
2023-03-11T22:12:00.000Z, 86.372355, 84.803366, 82.273048, 81.579353, 81.870331, 81.856258, 81.152296, 81.359878, 80.763596, 80.658662, 80.272926, 79.994201, 79.767467, 79.578905, 79.175124, 78.198520, 77.633263, 76.694649, 76.261889, 75.034855, 73.904081, 73.324542, 70.943463
2023-03-11T22:14:00.000Z, 86.157373, 83.903367, 81.984213, 81.223779, 81.756906, 80.884349, 80.666068, 81.319327, 80.589405, 80.310438, 80.068073, 79.680087, 79.557490, 79.489129, 78.823500, 77.892688, 77.219577, 76.456740, 76.055812, 74.798118, 73.702011, 73.154004, 70.823869
2023-03-11T22:16:00.000Z, 85.845287, 83.677696, 82.308581, 81.707983, 81.437837, 81.008464, 80.495507, 80.843904, 80.215204, 79.875017, 79.583599, 79.204825, 79.015350, 78.941017, 78.389936, 77.418577, 76.820063, 75.885463, 75.410259, 74.316400, 73.184608, 72.671858, 70.274030
2023-03-11T22:18:00.000Z, 86.707784, 84.794575, 83.393939, 81.706406, 82.379654, 81.855143, 81.290699, 81.003474, 80.400101, 80.225433, 79.685293, 79.389870, 79.192485, 78.988944, 78.481965, 77.497712, 76.848051, 75.951769, 75.546849, 74.294092, 73.152559, 72.515437, 70.178395
2023-03-11T22:20:00.000Z, 86.992153, 84.306876, 82.797829, 81.641872, 82.543041, 82.082937, 80.743209, 80.666564, 79.993399, 79.651786, 79.096853, 78.652804, 78.377657, 78.334653, 77.877587, 76.859000, 76.123143, 75.303556, 74.877408, 73.697565, 72.507889, 72.099857, 69.771462
2023-03-11T22:22:00.000Z, 85.872518, 83.707548, 81.837529, 81.337693, 82.470630, 81.701633, 80.690487, 80.417234, 79.857276, 79.396727, 78.848024, 78.511654, 78.242422, 78.146179, 77.769790, 76.712199, 75.978577, 75.115440, 74.716371, 73.451870, 72.329450, 71.746633, 69.427564
2023-03-11T22:24:00.000Z, 86.680550, 84.008560, 82.388301, 81.196841, 81.780756, 81.170774, 80.494883, 80.220154, 79.646394, 79.131050, 78.729690, 78.299411, 78.035478, 77.907188, 77.383813, 76.428412, 75.749143, 74.870660, 74.434714, 73.259450, 72.147386, 71.657824, 69.286614
2023-03-11T22:26:00.000Z, 86.624638, 83.804363, 82.620368, 81.166294, 81.250352, 81.120132, 80.327055, 80.035621, 79.656783, 79.109910, 78.549942, 78.100081, 77.929046, 77.708137, 77.268554, 76.264108, 75.590357, 74.637440, 74.246237, 73.020389, 71.901587, 71.450610, 69.116151
2023-03-11T22:28:00.000Z, 86.397395, 83.506559, 82.460301, 81.558317, 82.053384, 82.210876, 81.316804, 80.673664, 79.741396, 78.802083, 78.391598, 77.779967, 77.342671, 77.196849, 76.646431, 75.593127, 74.913316, 74.031796, 73.577158, 72.352423, 71.217901, 70.780039, 68.452636
2023-03-11T22:30:00.000Z, 87.455760, 84.619324, 82.899148, 82.092010, 83.574497, 83.185179, 81.525535, 81.013275, 79.864337, 79.175532, 78.793246, 78.195510, 77.718226, 77.486093, 76.801811, 75.762555, 75.009037, 74.098118, 73.620633, 72.483492, 71.313776, 70.767982, 68.364164
2023-03-11T22:32:00.000Z, 87.697340, 85.294491, 84.051738, 83.553262, 84.652607, 83.084860, 81.465542, 81.325961, 80.377204, 79.113659, 78.557153, 77.847649, 77.432624, 77.247690, 76.604688, 75.589292, 74.800278, 73.839947, 73.447696, 72.262556, 71.036827, 70.569495, 68.201872
2023-03-11T22:34:00.000Z, 86.777701, 85.226008, 83.185585, 83.726778, 84.469348, 84.188965, 82.941465, 83.213771, 81.877210, 80.834274, 80.140195, 79.543986, 78.485589, 77.887545, 76.946600, 75.555031, 74.575182, 73.577095, 73.083534, 71.850326, 70.676737, 70.130659, 67.800164
2023-03-11T22:36:00.000Z, 88.442773, 85.850130, 85.584581, 85.865145, 84.671482, 84.639896, 82.513284, 82.690635, 81.438896, 80.313455, 79.374242, 78.435400, 77.697208, 76.993819, 76.255039, 75.052347, 74.246417, 73.255862, 72.744016, 71.605051, 70.405303, 69.958091, 67.590369
2023-03-11T22:38:00.000Z, 87.480200, 85.532259, 86.069101, 84.507583, 86.623302, 86.237735, 84.330670, 83.047609, 81.402776, 80.118641, 79.003179, 78.327196, 77.727422, 77.142143, 76.337146, 75.153275, 74.161624, 73.188390, 72.751664, 71.493667, 70.367041, 69.847877, 67.518314
2023-03-11T22:40:00.000Z, 86.833073, 85.687481, 84.093313, 83.860101, 84.316826, 83.234701, 81.445158, 80.644522, 79.971339, 78.834768, 78.413173, 77.907727, 77.516213, 76.940751, 76.299509, 75.170344, 74.345890, 73.441722, 72.956914, 71.765367, 70.597561, 69.992758, 67.655494
2023-03-11T22:42:00.000Z, 86.392762, 85.061021, 84.557678, 84.096820, 83.386975, 83.261947, 81.727084, 81.494684, 80.535063, 79.391966, 78.525678, 78.065008, 77.694289, 77.204271, 76.472398, 75.490647, 74.611403, 73.622573, 73.147159, 71.971610, 70.811223, 70.321972, 67.970285
2023-03-11T22:44:00.000Z, 87.597129, 86.402871, 85.730560, 86.025762, 87.558409, 86.791362, 85.709526, 84.843458, 83.871282, 83.042987, 81.602087, 80.477771, 79.475762, 78.699380, 77.701786, 76.218886, 74.955621, 73.877716, 73.390439, 72.202767, 71.031582, 70.457472, 68.128300
2023-03-11T22:46:00.000Z, 86.694720, 84.718087, 84.068435, 83.709042, 84.176347, 82.992626, 81.104323, 80.168092, 79.033373, 78.146583, 77.610625, 77.066364, 77.018953, 76.717631, 76.075186, 74.908616, 74.262379, 73.301575, 72.856660, 71.663090, 70.528978, 69.961186, 67.688721
2023-03-11T22:48:00.000Z, 86.233434, 83.809575, 81.378890, 81.578865, 81.675335, 80.710509, 79.650460, 78.999569, 78.406638, 77.799693, 77.281287, 76.922147, 76.676710, 76.434510, 75.945155, 74.977318, 74.241983, 73.420475, 73.016458, 71.892108, 70.698067, 70.200693, 67.809484
2023-03-11T22:50:00.000Z, 85.647865, 83.181618, 81.609242, 80.724361, 80.934365, 80.306834, 79.409755, 78.774102, 78.115486, 77.758786, 77.164952, 76.667253, 76.414182, 76.203043, 75.741194, 74.730093, 74.177276, 73.324908, 72.926222, 71.738201, 70.617310, 70.163755, 67.834658
2023-03-11T22:52:00.000Z, 86.131512, 83.277383, 81.637403, 80.414927, 81.277278, 80.364828, 79.217379, 79.017602, 78.059041, 77.660019, 77.066818, 76.551045, 76.467716, 76.243820, 75.770501, 74.830999, 74.214948, 73.325097, 72.920811, 71.742143, 70.602863, 70.176542, 67.871219
2023-03-11T22:54:00.000Z, 85.905265, 83.087467, 81.964908, 80.623334, 80.587587, 80.219742, 78.875674, 78.830027, 78.018284, 77.557286, 77.020704, 76.565355, 76.233686, 76.154609, 75.655711, 74.674014, 74.009260, 73.192193, 72.755169, 71.519237, 70.442764, 69.865150, 67.613164
2023-03-11T22:56:00.000Z, 89.103281, 84.261100, 81.701961, 82.298671, 81.880465, 80.422255, 79.541168, 78.979380, 78.065216, 77.548487, 76.982091, 76.551207, 76.272834, 75.981896, 75.668174, 74.615604, 74.038397, 73.170146, 72.700445, 71.628319, 70.514308, 70.009454, 67.686202
2023-03-11T22:58:00.000Z, 87.443514, 84.720316, 82.181472, 81.909744, 81.461766, 80.322500, 79.893959, 79.181517, 78.427835, 77.913440, 77.201782, 76.767785, 76.289838, 75.915228, 75.606706, 74.692367, 74.027827, 73.134886, 72.709831, 71.574625, 70.492131, 70.011401, 67.701025
2023-03-11T23:00:00.000Z, 87.236020, 84.306768, 81.963696, 81.095485, 80.714650, 80.138020, 78.876575, 78.273340, 77.602004, 77.516817, 76.948952, 76.348336, 75.856795, 75.683448, 75.334152, 74.338064, 73.738493, 72.874154, 72.506703, 71.237336, 70.184336, 69.746707, 67.374347
2023-03-11T23:02:00.000Z, 88.190275, 85.718051, 82.611067, 81.156164, 80.728565, 80.543315, 79.589805, 78.486828, 77.386164, 76.979106, 76.312146, 75.807385, 75.406809, 75.191137, 74.818827, 73.909167, 73.187566, 72.374541, 71.938780, 70.814820, 69.724134, 69.380423, 67.038404
2023-03-11T23:04:00.000Z, 87.527852, 83.795228, 81.714171, 81.572737, 80.972009, 80.326503, 79.169680, 78.559111, 77.399509, 76.603200, 76.164256, 75.576296, 75.256938, 74.818380, 74.480644, 73.371953, 72.718280, 71.849031, 71.399591, 70.312335, 69.165797, 68.698141, 66.484197
2023-03-11T23:06:00.000Z, 86.215879, 83.469417, 82.303469, 81.413465, 80.827154, 79.462755, 79.100672, 78.465955, 77.422777, 76.558634, 75.870728, 75.296234, 75.028074, 74.730215, 74.230965, 73.133331, 72.644148, 71.703060, 71.292736, 70.148273, 69.046211, 68.718240, 66.473110
2023-03-11T23:08:00.000Z, 86.388436, 83.473689, 81.847752, 81.312334, 80.744093, 79.764404, 79.232250, 78.424905, 77.277472, 76.407158, 75.717813, 75.184377, 74.822721, 74.757326, 74.298780, 73.191995, 72.552655, 71.630188, 71.366566, 70.124101, 69.039104, 68.607847, 66.403233
2023-03-11T23:10:00.000Z, 86.276090, 83.160033, 81.393542, 80.711858, 81.171729, 79.730437, 79.561095, 78.623390, 77.210245, 76.617430, 75.934901, 75.364460, 75.184706, 74.958493, 74.470431, 73.458332, 72.843752, 72.017983, 71.609510, 70.574508, 69.385027, 68.974782, 66.691908
2023-03-11T23:12:00.000Z, 86.150989, 84.312287, 81.581905, 81.275085, 80.703939, 80.122392, 79.552336, 78.679106, 77.037226, 76.447775, 75.782012, 75.459529, 75.046166, 74.880719, 74.437269, 73.470040, 72.855213, 71.984149, 71.541833, 70.457544, 69.315701, 68.851055, 66.551823
2023-03-11T23:14:00.000Z, 86.723054, 84.172736, 82.152937, 80.607151, 81.180626, 81.298494, 81.406233, 79.660758, 77.893220, 76.767133, 76.024514, 75.501913, 75.143138, 74.842701, 74.359644, 73.341912, 72.651063, 71.765356, 71.398933, 70.241056, 69.120871, 68.604028, 66.311349
2023-03-11T23:16:00.000Z, 87.557775, 84.671895, 82.271509, 81.152054, 82.822605, 83.349612, 84.846797, 83.164537, 79.982403, 78.138823, 76.718975, 75.844622, 75.396967, 75.008892, 74.522685, 73.109543, 72.384894, 71.489461, 71.178609, 69.932196, 68.909951, 68.349880, 66.078269
2023-03-11T23:18:00.000Z, 87.397186, 84.125552, 81.256665, 80.684634, 82.168544, 82.636036, 83.749439, 81.793113, 78.698737, 77.482361, 76.671914, 76.448429, 75.601523, 74.563049, 74.166614, 72.752866, 72.108922, 71.269971, 70.761717, 69.646327, 68.508798, 68.139085, 65.805214
2023-03-11T23:20:00.000Z, 86.797125, 84.205596, 82.610189, 81.479195, 80.966104, 81.864920, 82.000946, 79.979331, 77.578009, 76.729611, 75.869322, 75.664327, 75.288417, 74.616595, 74.199731, 72.416168, 71.721909, 70.799665, 70.412280, 69.294300, 68.171440, 67.556703, 65.291991
2023-03-11T23:22:00.000Z, 86.202813, 83.462211, 82.253940, 80.559433, 82.073690, 83.895465, 86.635707, 84.455739, 80.431533, 76.645744, 75.258524, 74.865170, 75.023565, 74.357390, 73.789900, 72.032517, 71.257524, 70.351229, 69.912242, 68.783962, 67.722198, 67.208898, 64.978890
2023-03-11T23:24:00.000Z, 86.734650, 83.555259, 81.545867, 80.757952, 81.886618, 83.269087, 84.321779, 82.737402, 79.242857, 76.802552, 75.707357, 75.208500, 74.218168, 73.937670, 73.635000, 71.720949, 70.959086, 70.109563, 69.685206, 68.503227, 67.415839, 66.895807, 64.657701
2023-03-11T23:26:00.000Z, 86.887257, 84.054240, 82.508501, 81.148200, 81.600629, 80.652579, 81.259182, 78.718698, 76.840037, 76.046745, 75.703998, 74.554548, 73.927327, 73.334516, 72.995269, 71.573267, 71.071453, 70.107224, 69.716443, 68.538683, 67.442595, 67.024688, 64.745966
2023-03-11T23:28:00.000Z, 87.554028, 86.050860, 82.507745, 82.202944, 81.628529, 81.414423, 79.943132, 78.888681, 77.632066, 76.698235, 75.396591, 74.594119, 73.786249, 72.999837, 72.186007, 70.999800, 70.374865, 69.515504, 69.018010, 67.865400, 66.872381, 66.515576, 64.255480
2023-03-11T23:30:00.000Z, 87.347929, 84.859661, 82.351403, 81.689350, 81.895611, 80.770743, 79.669399, 77.944572, 76.926958, 75.267197, 74.661512, 72.911416, 72.321000, 71.723550, 71.187725, 70.167718, 69.374903, 68.449106, 68.082864, 67.046769, 65.985316, 65.632852, 63.480152
2023-03-11T23:32:00.000Z, 87.286003, 84.050301, 82.685634, 82.611650, 81.688809, 80.707695, 81.105753, 78.979573, 76.539022, 76.267949, 74.721055, 73.044834, 72.068037, 71.747375, 71.038393, 69.800887, 68.991437, 68.109189, 67.621939, 66.459320, 65.448352, 65.021982, 62.910885
2023-03-11T23:34:00.000Z, 86.751427, 83.768861, 82.178609, 81.700689, 82.526676, 81.298371, 79.832708, 78.196600, 75.911357, 76.407908, 74.899028, 72.979762, 72.297442, 71.773986, 71.183867, 69.374715, 68.416974, 67.462463, 66.860643, 65.684457, 64.713638, 64.403172, 62.195666
2023-03-11T23:36:00.000Z, 88.338580, 85.847288, 84.697216, 84.101441, 83.298944, 80.292671, 80.460648, 79.441009, 76.457342, 76.131193, 75.198202, 73.672974, 72.194922, 71.461643, 70.554811, 69.467828, 68.364762, 67.388863, 66.970556, 65.793176, 64.733815, 64.299037, 62.084262
2023-03-11T23:38:00.000Z, 89.310676, 85.797722, 84.285719, 83.608164, 82.523667, 82.018293, 82.322542, 79.258792, 77.139127, 75.952478, 75.380183, 75.149123, 72.927158, 71.960171, 71.021902, 69.533476, 68.626522, 67.674166, 67.236938, 66.075560, 65.144623, 64.738459, 62.575165
2023-03-11T23:40:00.000Z, 89.126772, 85.305254, 83.097591, 82.022881, 81.593353, 82.240568, 82.536403, 79.784677, 78.157463, 76.741680, 75.885743, 73.748549, 73.877199, 72.274472, 71.381026, 69.829105, 68.971511, 68.142419, 67.647230, 66.518461, 65.363225, 65.048462, 62.849753
2023-03-11T23:42:00.000Z, 87.416370, 84.600397, 82.909338, 83.297042, 84.299431, 81.861461, 80.618005, 78.424404, 77.710220, 75.385572, 75.324272, 73.447913, 72.290848, 71.054064, 70.156931, 68.700775, 67.954148, 67.046295, 66.483059, 65.431353, 64.440147, 64.125201, 62.008640
2023-03-11T23:44:00.000Z, 88.411196, 85.708635, 82.885828, 82.871743, 83.046484, 81.467854, 81.012692, 80.422535, 77.882557, 75.343044, 74.714200, 72.761384, 72.054719, 70.478573, 69.657941, 68.278636, 67.453373, 66.463321, 66.000403, 64.893640, 64.000256, 63.660533, 61.571802
2023-03-11T23:46:00.000Z, 88.982023, 85.170240, 84.012729, 82.570366, 81.871956, 81.015577, 81.644492, 80.900747, 78.578308, 75.657693, 74.653953, 72.331831, 71.248726, 69.608749, 68.555108, 67.196831, 66.292506, 65.358045, 64.880923, 63.770126, 62.761618, 62.509985, 60.567670
2023-03-11T23:48:00.000Z, 89.308940, 86.196924, 85.036017, 83.868095, 84.444426, 82.954729, 82.257608, 81.041874, 77.265164, 75.731843, 74.481776, 73.111011, 71.066786, 69.625415, 68.661066, 67.117705, 66.081833, 65.074986, 64.435875, 63.435255, 62.458070, 62.137682, 60.168792
2023-03-11T23:50:00.000Z, 89.477771, 85.513317, 85.333919, 84.093001, 84.091336, 82.392147, 81.651031, 81.088349, 78.207325, 76.527369, 74.516007, 72.598765, 72.098624, 69.963113, 68.418796, 66.602084, 65.605227, 64.719688, 64.228991, 63.176098, 62.184054, 61.816005, 59.773305
2023-03-11T23:52:00.000Z, 90.748739, 86.256044, 85.347334, 84.881857, 84.857378, 84.383034, 84.300900, 81.574031, 78.145668, 76.645704, 75.924019, 74.105907, 72.183177, 69.442344, 68.342584, 66.062262, 64.867524, 63.820697, 63.131573, 62.226874, 61.239009, 60.984314, 59.118504
2023-03-11T23:54:00.000Z, 92.699516, 87.180657, 85.964141, 85.486392, 84.591971, 84.773881, 84.150315, 83.603394, 81.911190, 79.490027, 75.677310, 74.349205, 71.990650, 69.254692, 67.790896, 65.338212, 63.987726, 62.824888, 62.306130, 61.307824, 60.456415, 60.415984, 58.595504
2023-03-11T23:56:00.000Z, 92.546092, 88.011322, 86.631171, 85.509481, 85.122862, 83.955045, 83.327490, 83.373977, 80.508333, 78.112707, 76.352210, 73.579189, 71.899509, 69.211228, 67.339394, 64.640785, 63.268514, 62.229774, 61.739750, 60.715457, 59.981236, 59.815251, 58.208908
2023-03-11T23:58:00.000Z, 92.584413, 86.374532, 85.064301, 85.457144, 86.669378, 84.293495, 84.007091, 83.728883, 81.554510, 78.969180, 76.946894, 75.153309, 72.938793, 69.120574, 67.037973, 63.897966, 62.150837, 61.106597, 60.369505, 59.614986, 58.938940, 58.954895, 57.451923
2023-03-12T00:00:00.000Z, 93.782745, 89.502637, 87.023391, 84.793575, 85.086230, 84.441797, 85.664706, 84.557278, 82.872408, 80.589386, 78.517941, 76.054385, 74.140295, 70.459198, 67.742899, 64.334518, 62.383181, 61.038592, 60.293030, 59.333870, 58.810573, 58.852483, 57.287098
2023-03-12T00:02:00.000Z, 91.160836, 88.972465, 87.413811, 87.102373, 87.026562, 87.382188, 85.762382, 83.816017, 82.298644, 80.288944, 78.264294, 75.577077, 73.217852, 69.918468, 68.104387, 64.153869, 62.262458, 61.177500, 60.555460, 59.652459, 59.023196, 59.001125, 57.486578
2023-03-12T00:04:00.000Z, 89.570413, 87.788645, 84.593155, 85.344491, 83.612576, 86.192835, 83.083237, 83.910203, 81.878929, 79.274399, 76.764089, 74.271626, 73.178177, 69.849120, 67.566372, 64.446299, 62.791957, 61.655454, 61.069764, 60.217185, 59.451449, 59.283056, 57.714105
2023-03-12T00:06:00.000Z, 89.901649, 85.210340, 84.254782, 83.771331, 85.027209, 83.457304, 84.611018, 82.215333, 81.995400, 78.182631, 76.500107, 74.292527, 71.991953, 69.143136, 67.289684, 64.569660, 63.309298, 62.178663, 61.727221, 60.650984, 59.782782, 59.677462, 58.014353
2023-03-12T00:08:00.000Z, 90.641133, 85.691933, 84.819608, 83.065691, 82.622344, 84.326432, 83.964189, 81.120196, 78.702682, 77.464245, 75.830603, 73.886971, 71.489161, 68.973316, 67.029003, 64.990480, 63.751098, 62.807801, 62.147445, 61.214381, 60.375996, 60.167989, 58.359230
2023-03-12T00:10:00.000Z, 91.764088, 87.649690, 86.532896, 88.437806, 87.805927, 87.353739, 86.160675, 80.301473, 79.332668, 79.349138, 77.422602, 74.806811, 72.720984, 69.744958, 67.278874, 65.230936, 64.099074, 63.060485, 62.590202, 61.539702, 60.738538, 60.462445, 58.739331
2023-03-12T00:12:00.000Z, 90.446782, 86.208843, 85.453859, 85.356495, 84.776608, 84.575402, 85.276605, 84.027909, 80.664546, 79.494014, 77.837239, 75.100250, 73.376762, 69.888647, 67.651760, 65.733896, 64.506922, 63.556657, 62.985647, 61.976281, 61.054701, 60.850584, 58.997285
2023-03-12T00:14:00.000Z, 88.338382, 84.911976, 82.966084, 81.682577, 81.940458, 83.147296, 80.365236, 78.253421, 76.322590, 74.104114, 73.102084, 71.625442, 69.838419, 68.320506, 66.775451, 65.476910, 64.557629, 63.574593, 63.278519, 62.150553, 61.323109, 61.044664, 59.157095
2023-03-12T00:16:00.000Z, 87.308662, 84.432095, 81.735982, 80.575547, 80.690740, 81.209218, 80.675872, 78.608751, 75.493861, 74.915415, 72.334470, 71.041548, 69.479469, 68.255622, 67.226925, 65.878127, 64.991605, 64.120252, 63.642573, 62.669615, 61.739511, 61.319627, 59.422745
2023-03-12T00:18:00.000Z, 88.022484, 84.590633, 82.871559, 81.195104, 80.134718, 79.968976, 79.885560, 77.793033, 74.320381, 73.475132, 71.486626, 70.475854, 69.044516, 68.134647, 67.365940, 66.180247, 65.480067, 64.629512, 64.137238, 63.064205, 62.161145, 61.786817, 59.860004
2023-03-12T00:20:00.000Z, 88.547545, 85.042510, 83.588371, 82.950093, 80.765187, 80.634837, 79.050638, 77.135093, 75.085369, 74.022540, 71.782075, 70.272683, 69.336045, 68.526501, 67.649419, 66.405376, 65.734510, 64.891649, 64.452563, 63.397984, 62.411022, 62.103206, 60.146283
2023-03-12T00:22:00.000Z, 88.618923, 84.572566, 82.914653, 83.302871, 82.978449, 83.143071, 82.394418, 80.288230, 77.342299, 76.409753, 73.280262, 71.476049, 70.143163, 69.237747, 68.333102, 67.276334, 66.500822, 65.544682, 65.154532, 64.126795, 63.009691, 62.568085, 60.480037
2023-03-12T00:24:00.000Z, 86.689865, 83.043287, 81.177469, 80.467786, 79.997242, 81.397633, 81.634675, 81.007563, 77.178179, 75.467809, 71.934632, 70.815791, 69.531717, 68.426417, 67.828258, 66.797455, 65.926407, 65.115418, 64.633413, 63.645268, 62.696525, 62.307227, 60.287358
